SONG_ID,TITLE,ARTIST,ALBUM,URL,FILE_NAME,SONG_DURATION,BITRATE
1196,Breakdown Baby,Johny Vegas,Live at Nietzsche's on 1999-03-13,http://www.archive.org/download/johnyv1999-03-13.flac16/johnyv1999-03-13t17_vbr.mp3,JohnyVegas_BreakdownBaby.mp3,265,128141
1198,jonscales20090423t03flac,Jonathan Scales Fourchestra,Live at Double Door Inn on 2009-04-23,http://www.archive.org/download/jonscales2009-04-23.flacf16/jonscales2009-04-23t03_vbr.mp3,JonathanScalesFourchestra_jonscales20090423t03flac.mp3,550,180748
1200,Heart Of The Rhythm,Jono Manson,Live at Teatro S.M. Toscanini on 2003-03-15,http://www.archive.org/download/jono2003-03-15.flac16/jono2003-03-15d1t07_vbr.mp3,JonoManson_HeartOfTheRhythm.mp3,246,184274
1202,My Guitar,Jump  Little Children,Live at Orpheum Theatre on 1999-10-30,http://www.archive.org/download/jlc1999-10-30.shnf/jlc1999-10-30t06_vbr.mp3,JumpLittleChildren_MyGuitar.mp3,269,216208
1204,Instrumental,Kanvus,Live at High Sierra Music Festival on 2007-07-07,http://www.archive.org/download/kanvus2007-07-07.flac/kanvus2007-07-07d1t04_vbr.mp3,Kanvus_Instrumental.mp3,647,206826
1206,I Dont Want To Spoil the Party,Kasey Rausch,Live at The Replay Lounge on 2008-07-06,http://www.archive.org/download/kaseyrausch2008-07-06/kaseyrausch2008-07-06t08_vbr.mp3,KaseyRausch_IDontWantToSpoiltheParty.mp3,202,199395
1208,Cliche,Kenin,Live at 930 Club on 2004-07-03,http://www.archive.org/download/kenin2004-07-03/Kenin2004-07-03d1t03_vbr.mp3,Kenin_Cliche.mp3,329,127722
1210,The Jigs Up,Kings In Disguise,Live at The Pattenburg House on 2002-12-13,http://www.archive.org/download/kid2002-12-13.shnf/kid02-12-13t01_vbr.mp3,KingsInDisguise_TheJigsUp.mp3,140,213440
1212,Chakrabarty Overdrive** Todd Stoops,Kung FuBand,Live at Mexicali on 2010-05-06,http://www.archive.org/download/KungFu2010-05-06.AKG483/KungFu2010-05-06d1t07.mp3,KungFuBand_ChakrabartyOverdrive**ToddStoops.mp3,655,210455
1214,All Inside,Kyle Hollingsworth Band,Live at Bart's CD Cellar on 2009-09-19,http://www.archive.org/download/khb2009-09-19.barts.flac16/KyleHollingsworth2009-09-19Barts06_vbr.mp3,KyleHollingsworthBand_AllInside.mp3,317,191791
1216,Confused Me,Lake Shore Vibe,Live at WIU Square on 2010-04-17,http://www.archive.org/download/LSV2010-04-17.flac/04confusedMe.mp3,LakeShoreVibe_ConfusedMe.mp3,216,128615
1218,One World,Laura Reed and Deep Pocket,Live at Neighborhood Theater on 2009-03-20,http://www.archive.org/download/lrdp2009-03-20.nt/lrdp20090320d1t09_vbr.mp3,LauraReedandDeepPocket_OneWorld.mp3,356,197814
1220,The Dragon,Lauren Hoffman,Live at Genghis Cohen on 2005-10-27,http://www.archive.org/download/lhoffman2005-10-27.km140.flac16/lhoffman2005-10-27t05_vbr.mp3,LaurenHoffman_TheDragon.mp3,239,177283
1222,lr20070729s1t02flac,Liquid Revival,Live at Van Eden Ranch on 2007-07-29,http://www.archive.org/download/lr2007-07-29.flac16/lr2007-07-29s1t02_vbr.mp3,LiquidRevival_lr20070729s1t02flac.mp3,321,203840
1224,Take it to the Road soundcheck,Little Mountain Band,"Live at JAM.BOREE, Irish Hill Road, on 2010-06-20",http://www.archive.org/download/lmb2010-06-20.4041.flac16/lmb2010-06-20.4041.t01.mp3,LittleMountainBand_TakeittotheRoadsoundcheck.mp3,281,189265
1226,Jam >,London File,Live at Blue Star on 2005-04-15,http://www.archive.org/download/londonfile2005-04-15.flac/londonfile2005-04-15d1t02_vbr.mp3,LondonFile_Jam>.mp3,163,173436
1228,Alice,Lost in America,Live at The Grand Cafe on 2004-04-10,http://www.archive.org/download/LIA20040410/LIA20040410-09_vbr.mp3,LostinAmerica_Alice.mp3,289,144466
1230,Lemonade Stand Tycoon,MJ Project,Live at WKDU FM 91.7 on 2006-03-20,http://www.archive.org/download/mjp2006-03-20.flac/mjp2006-03-20.flac16/mjp2006-03-20d1t02_vbr.mp3,MJProject_LemonadeStandTycoon.mp3,374,203393
1232,Triangle,MVR,Live at Mishawaka Brewing Co. on 2007-08-28,http://www.archive.org/download/mvr2007-08-28.sbd.flac/mvr2007-08-28d2t04_vbr.mp3,MVR_Triangle.mp3,517,202464
1234,The Monkey and The Lion,Makepeace Brothers,Live at Troubadour on 2008-04-06,http://www.archive.org/download/makepeacebros2008-04-06.mk4.flac16/makepeacebros2008-04-06t05_vbr.mp3,MakepeaceBrothers_TheMonkeyandTheLion.mp3,205,197056
1236,Let the Record Ride,Mamas Cookin," Live at Telluride Town Park, Mainstage on 2008-09-12",http://www.archive.org/download/mc2008-09-12.SBD.FLAC/mc2008-09-12at04_vbr.mp3,MamasCookin_LettheRecordRide.mp3,303,207325
1238,Dont Slip Away on me Tonight,Manatawny Creek Ramblers,Live at Kempton Community Center on 2009-08-07,http://www.archive.org/download/MCR2009-08-07.sbd.multitrack.flac16/MCR2009-08-07t05_vbr.mp3,ManatawnyCreekRamblers_DontSlipAwayonmeTonight.mp3,175,156218
1240,Duncan and Brady,Mark Bilyeu,Live at The Record Bar on 2006-02-01,http://www.archive.org/download/markbilyeu2006-02-01.shnf/markbilyeu2006-02-01d1t09_vbr.mp3,MarkBilyeu_DuncanandBrady.mp3,209,174448
1242,Bad Liver And A Broken Heart Scott Nolan,Mark Jungers [Band], Live at Triple Crown on 2007-09-14,http://www.archive.org/download/markjungers2007-09-14.ds70p.flac/markjungers2007-09-14.ds70p.d2t17_BadLiverAndABrokenHeart_vbr.mp3,MarkJungers[Band]_BadLiverAndABrokenHeartScottNolan.mp3,328,134118
1244,5 GYPSY DREAM,Matthew Shadley Band,Live at City Nights Television Studio on 2004-07-30,http://www.archive.org/download/MSB2004-07-30.Matthew_Shadley_Band/5GypsyDream.mp3,MatthewShadleyBand_5GYPSYDREAM.mp3,238,179642
1246,Planets,Megan Slankard,Live at Jammin' Java on 2006-04-13,http://www.archive.org/download/mslankard2006-04-13.sbd.akg414.flac16/mslankard2006-04-13.sbd.akg414.d1t05_vbr.mp3,MeganSlankard_Planets.mp3,367,171333
1248,Blunt,Mieka Pauley,Live at Rockwood Music Hall on 2006-10-05,http://www.archive.org/download/mieka2006-10-05/mieka2006-10-05t10_vbr.mp3,MiekaPauley_Blunt.mp3,311,209286
1250,The Trouble That Im In,Missing String Band,Live at The Grumpy Troll on 2005-08-02,http://www.archive.org/download/misstring2005-08-02.shnf/misstring2005-08-02d3t07_vbr.mp3,MissingStringBand_TheTroubleThatImIn.mp3,192,127768
1252,Your Last Cigarette,Molly Hagen,Live at IOTA on 2009-08-29,http://www.archive.org/download/mollyhagen2009-08-29.akg461s.sbd.matrix.flac16/mollyhagen2009-08-29t05_vbr.mp3,MollyHagen_YourLastCigarette.mp3,298,180510
1254,Fire On the Mountain,Monkeys Typing,Live at Cyber Cafe West on 2009-04-23,http://www.archive.org/download/mt2009-04-23.MonkeysTyping/mt2009-04-23d1t05_vbr.mp3,MonkeysTyping_FireOntheMountain.mp3,538,180203
1256,Instant Puberty,Mosquito Death Squadron,Live at Wonderland Bar & Grill on 2006-09-14,http://www.archive.org/download/mds2006-09-14/mds2006-09-14t04_vbr.mp3,MosquitoDeathSquadron_InstantPuberty.mp3,107,221046
1258,Burn Baby,Mother Tongue,Live at Waschhaus on 2003-07-28,http://www.archive.org/download/mtongue2003-07-28.aud.flac16/mtongue2003-07-28d2t09_vbr.mp3,MotherTongue_BurnBaby.mp3,343,152942
1260,Crawling Up The Curb,Mountain of Venus,Live at Cervantes on 2004-07-08,http://www.archive.org/download/mov2004-07-08.sbd/mov2004-07-08d1t01_vbr.mp3,MountainofVenus_CrawlingUpTheCurb.mp3,521,144663
1262,Theme from A Fistful of Testicles,Mr Devious,Live at Arsenal Lanes on 2007-07-02,http://www.archive.org/download/dvus2007-07-02/dvus2007-07-02d1t14_vbr.mp3,MrDevious_ThemefromAFistfulofTesticles.mp3,365,225238
1264,The Mighty Quinn,Mumbouli,Live at The Fox Theatre on 2007-06-06,http://www.archive.org/download/mumbouli2007-06-06.sbd/mumbouli_2007-06-06_sbd_t16_vbr.mp3,Mumbouli_TheMightyQuinn.mp3,500,177731
1266,Octaves,NBFB,Live at Pearl St. on 2007-11-29,http://www.archive.org/download/nbfb2007-11-29/nbfb2007-11-29t3_vbr.mp3,NBFB_Octaves.mp3,376,198896
1268,See it Through,Nate Wilson,Group Live at The House of Blues on 2009-04-03,http://www.archive.org/download/nwg2009-04-03.480.ck3.flac/nwg2009-04-03.480.ck3.d1t01_vbr.mp3,NateWilson_SeeitThrough.mp3,298,195618
1270,Crossroads,Nationwide Coverage,Live at Cafe' Firenze on 2007-02-23,http://www.archive.org/download/nwc2007-02-23.flac/nwc2007-02-23d2t03_vbr.mp3,NationwideCoverage_Crossroads.mp3,199,218080
1272,tuning,New Leaf,Live at Nelson Ledges Quarry Park on 2005-04-30,http://www.archive.org/download/NewLeaf2005-04-30.flac.16/NewLeaf2005-04-30T01_vbr.mp3,NewLeaf_tuning.mp3,175,190106
1274,odeath2008051801flac,ODeath,Live at Mohawk Place on 2008-05-18,http://www.archive.org/download/odeath2008-05-18.aud.olympus.ls-10.flac16/odeath2008-05-18-01_vbr.mp3,ODeath_odeath2008051801flac.mp3,280,225962
1276,Tomorrow Today,Octopus,Live at Tanner's Creek on 2008-02-15,http://www.archive.org/download/oct2008-02-15._multitracked/oct2008-02-15d1t03TomorrowToday_vbr.mp3,Octopus_TomorrowToday.mp3,484,175118
1278,Down by the River,Oculus,Live at Ithaca Festival on 2005-06-05,http://www.archive.org/download/oculus2005-06-05.flacf/oculus2005-06-05d1t05_vbr.mp3,Oculus_DownbytheRiver.mp3,350,158526
1280,Difference Of Some Kind,Old Man Brown,Live at Baltimore Book Festival on 2009-09-25,http://www.archive.org/download/omb2009-09-25.mtx.flac16/omb2009-09-25t04_vbr.mp3,OldManBrown_DifferenceOfSomeKind.mp3,404,187662
1282,Schlickside,On the One,Live at Zebra Cocktail Lounge ,http://www.archive.org/download/OnTheOne2006-12-31.flac16/OnTheOne2006-12-31d2t03_vbr.mp3,OntheOne_Schlickside.mp3,384,127857
1284,Forget Think tell,Operatic,Live at Scolaris' Office on 2004-10-01,http://www.archive.org/download/operatic2004-10-01.at831.flac16/operatic2004-10-01d1t04_vbr.mp3,Operatic_ForgetThinktell.mp3,353,178386
1286,Keep Happy >,Papa Mali,Live at Winston's on 2007-03-10,http://www.archive.org/download/papamali2007-03-10.sbd.a51tl.matrix.flac16/papamali2007-03-10d2t01_vbr.mp3,PapaMali_KeepHappy>.mp3,681,187361
1288,Whiskey Song,Pete Thurston,Live at Coffee and Tea Leaf on 2002-12-13,http://www.archive.org/download/pthurston2002-12-13.at831.shnf/pthurston2002-12-13d1/pthurston2002-12-13d1t03_vbr.mp3,PeteThurston_WhiskeySong.mp3,307,164689
1290,Cryin,Peter Prince and the Trama Unit,Live at Snow Ridge Ski Area on 2003-08-31,http://www.archive.org/download/pptu2003-08-31.eac.flac16/pptu2003-08-31d1t02_vbr.mp3,PeterPrinceandtheTramaUnit_Cryin.mp3,343,195847
1292,China Girl,Pia Mater,Live at Jimmy Mac's on 2008-04-05,http://www.archive.org/download/PM2008-04-05.aud.flac16/pm2008-04-05d01t09_vbr.mp3,PiaMater_ChinaGirl.mp3,682,195796
1294,Bouquet,Pinback,Live at Bimbo's 365 on 2007-10-25,http://www.archive.org/download/pinback2007-10-25.cmc34.flac/Pinback_20071025_16441cmc34_d1t01_vbr.mp3,Pinback_Bouquet.mp3,281,199672
1296,First Tube,Polydypsia,Live at Temple Israel Synagogue on 2006-04-22,http://www.archive.org/download/poly2006-04-22.sbd.shn/poly2006-04-22-d2t04_vbr.mp3,Polydypsia_FirstTube.mp3,267,207002
1298,Evolution,Post Junction,Live at The Gallery @ State Theatre on 2008-02-08,http://www.archive.org/download/pjunk2008-02-08.akgsbd.flac/pjunk2008-02-08t11_vbr.mp3,PostJunction_Evolution.mp3,348,203206
1300,Alligator Hearts,Quinn W Shagbark,Live at The Rendezvous on 2005-01-21,http://www.archive.org/download/shagbark2005-01-21flac16/shagbark2005-01-21t07_vbr.mp3,QuinnWShagbark_AlligatorHearts.mp3,599,197410
1302,BusTrain,REK,Live at The Last Day Saloon on 2004-12-15,http://www.archive.org/download/REK2004-12-15.shnf/REK2004-12-15d01t03_vbr.mp3,REK_BusTrain.mp3,356,168885
1304,The Weight,Rachel Leber,Live at Trilogy on 2004-09-18,http://www.archive.org/download/rachel2004-09-18.flac16/rachel2004-09-18d1t6_vbr.mp3,RachelLeber_TheWeight.mp3,251,182898
1306,Dandelion Wine,Railroad Earth,Live at Last Day Saloon on 2002-03-01,http://www.archive.org/download/rre2002-03-01.flac16/rre2002-03-01d02t04_vbr.mp3,RailroadEarth_DandelionWine.mp3,361,199092
1308,d2t04 I Know Youll Find,Ralph Roddenbery Band,Live at Deep River Music Festival on 2009-05-03,http://www.archive.org/download/RalphRoddenbery2009-05-03.NAKS.MX100.flac16/D2t04IKnowYoullFind_vbr.mp3,RalphRoddenberyBand_d2t04IKnowYoullFind.mp3,331,211471
1310,Turn Your Lights Down Low Bob Marley,Reed Foehl,Live at Webster Underground on 2003-08-21,http://www.archive.org/download/rfoehl2003-08-21.sbd.flac/rfoehl2003-08-21t04_vbr.mp3,ReedFoehl_TurnYourLightsDownLowBobMarley.mp3,403,182992
1312,The Night,Reggie Watson,Live at River Street Jazz Cafe on 2009-10-17,http://www.archive.org/download/reggiewatson2009-10-17.sbd.schoeps.wklitz.flac16/reggiewatson2009-10-17t02.mp3,ReggieWatson_TheNight.mp3,593,150432
1314,Im always in Love,Ric Soens and Jimi Tarnowski Tavern Tour,Live at Softails on 2005-11-04,http://www.archive.org/download/rjtt2005-11-04.sbd.tarnowski.shnf/rjtt2005-11-04d1t05_vbr.mp3,RicSoensandJimiTarnowskiTavernTour_ImalwaysinLove.mp3,192,183928
1316,And The Rain Crashed Down,Robbie Schaefer,Live at Beachland Tavern on 2005-08-03,http://www.archive.org/download/rs2005-08-03.flac16/d1/rs2005-08-03d1t02_vbr.mp3,RobbieSchaefer_AndTheRainCrashedDown.mp3,250,194649
1318,rwtc20040421d2t3flac,Robert Walters 20th Congress,Live at The Green Room on 2004-04-21,http://www.archive.org/download/rwtc2004-04-21.flac16/rwtc2004-04-21d2t3_vbr.mp3,RobertWalters20thCongress_rwtc20040421d2t3flac.mp3,201,203211
1320,Tuning_ Intro,Rootstand,Live at Boykin Ball @ The Church of Universal Love & Music on 2005-09-10,http://www.archive.org/download/rootstand2005-09-10.mimna_sbd/rootstand2005-09-10d1t01_vbr.mp3,Rootstand_Tuning_Intro.mp3,289,136184
1322,Kuma,Rubblebucket,Live at Strange-Creek Campout on 2009-05-24,http://www.archive.org/download/rbo2009-05-25.3SourceMatrix.flac/rbo2009-05-24.3source.16-44.d1t04_vbr.mp3,Rubblebucket_Kuma.mp3,393,190439
1324,rumpkemb032808set2t02flac,Rumpke Mountain Boys,Live at Japers on 2008-03-28,http://www.archive.org/download/rumpkemb2008-03-28/rumpkemb032808set2t02_vbr.mp3,RumpkeMountainBoys_rumpkemb032808set2t02flac.mp3,373,193977
1326,To Be Young Is To Be Sad Is To Be High,Ryan Adams,Live at The Palace on 2005-07-27,http://www.archive.org/download/ryanadams2005-07-27.sbd.flac16/ryanadams2005-07-27d1t04_vbr.mp3,RyanAdams_ToBeYoungIsToBeSadIsToBeHigh.mp3,303,177526
1328,Galway Girl,Ryan Miller,Live at Melodic Revolution on 2007-02-22,http://www.archive.org/download/rmiller2007-02-22/rmiller2007-02-2205_vbr.mp3,RyanMiller_GalwayGirl.mp3,216,163743
1330,She arives with the sunshine,Sara Petite,Live at LeStats Coffee House on 2005-04-28,http://www.archive.org/download/sarahpetite2005-04-28.at831.flac16/SarahPetite2005-04-28t06_vbr.mp3,SaraPetite_Sheariveswiththesunshine.mp3,179,172731
1332,People See,Scam,Live at The Pour House on 2007-10-11,http://www.archive.org/download/scam2007-10-11.flac16/scam2007-10-11d1t02_vbr.mp3,Scam_PeopleSee.mp3,270,201709
1334,Troubled Times,Secret Government,Live at CODA on 2006-01-21,http://www.archive.org/download/secgov2006-1-21.matrix.flac16/secgov2006-1-21t07_vbr.mp3,SecretGovernment_TroubledTimes.mp3,322,175542
1336,Chocolate,Sfunk,Live at The Boom Boom Room on 2004-02-11,http://www.archive.org/download/sfunk2004-02-11.flac16/sfunk2004-02-11d1t03_vbr.mp3,Sfunk_Chocolate.mp3,489,202111
1338,New Orleans,Shawn Nelson and the Ramblers,Live at ATX Music Festival on 2006-04-29,http://www.archive.org/download/SNR2006-04-29.flac16/snr20060429D01T10_vbr.mp3,ShawnNelsonandtheRamblers_NewOrleans.mp3,279,185285
1340,Track 03,Silence The Sky,Live at Thanksgathering VIII - Ziggy's on 2006-11-25,http://www.archive.org/download/silence2006-11-25.flac16/silence2006-11-25t03_vbr.mp3,SilenceTheSky_Track03.mp3,283,199845
1342,Life is Water,Sim Redmond Band,Live at Hanover Square on 2007-09-20,http://www.archive.org/download/srb2007-09-20.spyder9.flac16/srb2007-09-20.spyder9.flac16/srb2007-09-20d1t02.spyder9.flac16_vbr.mp3,SimRedmondBand_LifeisWater.mp3,280,203451
1344,Dyin All Day At The Hotel Evergreen,Sky Burial,Live at The Living Room on 2006-03-17,http://www.archive.org/download/skyb2006-03-17.flac16/skyb2006-03-17t04_vbr.mp3,SkyBurial_DyinAllDayAtTheHotelEvergreen.mp3,306,164473
1346,Half a Mind,Slammin Jack,Live at Media Club on 2005-12-30,http://www.archive.org/download/slamminjack2005-12-30.flac16/slamminjack2005-12-30set2t02_vbr.mp3,SlamminJack_HalfaMind.mp3,615,217100
1348,Cuidado,Slo-Mo,Live at The Fire on 2005-03-01,http://www.archive.org/download/slomo2005-03-01.shnf/slomo2005-03-01d1t12_vbr.mp3,Slo-Mo_Cuidado.mp3,215,200399
1350,Perfect,Smashing Pumpkins,Live at Koyakuin University on 1998-06-24,http://www.archive.org/download/tsp1998-06-24..early.at822/tsp1998-06-24d1t03_vbr.mp3,SmashingPumpkins_Perfect.mp3,204,213125
1352,Bucket of Ham,Snuckafoo,Live at Martyr's on 2009-06-07,http://www.archive.org/download/Snuckafoo2009-06-07_327/2009-06-07d2tr2_vbr.mp3,Snuckafoo_BucketofHam.mp3,368,190923
1354,Old Time Musik,SoloS Unit,Live at Rubber Soul on 2005-05-09,http://www.archive.org/download/solos2005-05-09.pimpsandhos/SoloS2005-05-09.pimpsandhos/SoloS2005-05-09d1t08_vbr.mp3,SoloSUnit_OldTimeMusik.mp3,502,184138
1356,Song Is All,Sons of Bill,Live at 123 Pleasant St. on 2009-10-08,http://www.archive.org/download/sob2009-10-08.flac16/sob2009-10-08t07_vbr.mp3,SonsofBill_SongIsAll.mp3,294,202635
1358,The Wet Spot,Southern Culture On The Skids,Live at Graceland ,http://www.archive.org/download/SCOTS2004-05-07.shnf/SCOTS2004-05-07D1T09_vbr.mp3,SouthernCultureOnTheSkids_TheWetSpot.mp3,157,213126
1360,Pleasure Appointment,Spookie Daly Pride,Live at Main Stage - Bearcat's Getaway on 2004-08-06,http://www.archive.org/download/sdp2004-08-06.flac16/sdp2004-08-06d1t01_vbr.mp3,SpookieDalyPride_PleasureAppointment.mp3,351,195548
1362,Track 4,Spred The Dub,Live at City Limits on 2008-01-17,http://www.archive.org/download/std2008-01-17.flac/std2008-01-17d1t04_vbr.mp3,SpredTheDub_Track4.mp3,239,207701
1364,Sparks From The Fire,State Your Mind,Live at Tammany Hall on 2009-03-13,http://www.archive.org/download/stateyourmind2009-03-13.Schoeps_mk22_16bit/stateyourmind2009-03-13_mk22_1644_FLAC/stateyourmind2009-03-13_mk22_1644_d1t06_vbr.mp3,StateYourMind_SparksFromTheFire.mp3,438,206161
1366,Fresh Jam > Rain,Stellar Road,Live at Otto's on 2007-03-16,http://www.archive.org/download/StellarRoad2006-03-16.sr77.ps2.r09.flac16/StellarRoad2007-03-16D1T03_vbr.mp3,StellarRoad_FreshJam>Rain.mp3,652,209094
1368,Walls Of Jordan,Steve Johnson [Band], Live at The great Blue Heron on 2009-07-04,http://www.archive.org/download/sjb2009-07-04.nak300.Bgreen.lmpp1804.flac16/SJB2009-07-04d1t08_vbr.mp3,SteveJohnson[Band]_WallsOfJordan.mp3,415,208091
1370,Unter dem Radar,Stichprobe,Live at p.m.k on 2009-12-11,http://www.archive.org/download/stichprobe2009-12-11.flac16/stichprobe2009-12-11t10_vbr.mp3,Stichprobe_UnterdemRadar.mp3,240,132760
1372,Nothing Left to Burn,Stone Groove,Live at Legend Valley on 2005-08-12,http://www.archive.org/download/stonegroove2005-08-12.shnf/sg2005-08-12-d2t04_vbr.mp3,StoneGroove_NothingLefttoBurn.mp3,327,142081
1374,Extinguish,Strike Anywhere,Live at Trabendo on 2009-02-17,http://www.archive.org/download/strikeany2009-02-17.flac16/strikeany2009-02-17t10_vbr.mp3,StrikeAnywhere_Extinguish.mp3,181,197008
1376,banter,Subdudes,Live at Tupelo Music Hall on 2009-12-06,http://www.archive.org/download/subdudes2009-12-06.akg483-marantz671-flac16/subdudes2009-12-06t09_vbr.mp3,Subdudes_banter.mp3,92,188104
1378,Redemption Song*,Sunday Gravy,Live at Skipper's Dock on 2009-09-06,http://www.archive.org/download/sg2009-09-06.sb.nak.shivaho.flac16/sg2009-09-06d1t05.sb.nak.shivaho.flac16.mp3,SundayGravy_RedemptionSong*.mp3,394,169526
1380,Emergency,Super 400,Live at Abbey Lounge on 2005-12-16,http://www.archive.org/download/s400-2005-12-16.flac16/s400-2005-12-16d1t07_vbr.mp3,Super400_Emergency.mp3,256,189396
1382,Amazing Grace,Suzanne Michell Trio,Live at Craighead Forest Bandshell on 2010-05-23,http://www.archive.org/download/sm2010-05-23/sm2010-05-23d1t06-Suzanne_Michell_Trio-Sunday_In_The_Park_May_23_2010-06_Amazing_Grace.mp3,SuzanneMichellTrio_AmazingGrace.mp3,165,196434
1384,Break Away Tonight,TUGG - The Under Ground Groovement,Live at ,http://www.archive.org/download/tugg2005-09-29.flac16/tugg2005-09-29d2t06_vbr.mp3,TUGG-TheUnderGroundGroovement_BreakAwayTonight.mp3,356,145908
1386,Another Hero,Telepath,Live at The Rex Theater on 2010-01-15,http://www.archive.org/download/telepath2010-01-15.24_bit/telepath2010-01-15.mk4mk6.24bit-d1t01_vbr.mp3,Telepath_AnotherHero.mp3,531,192266
1388,Ya Ti Li,The Afromotive,Live at ,http://www.archive.org/download/afromotive2009-04-03.at853.flac16/afromotive2009-04-03d1t03.mp3,TheAfromotive_YaTiLi.mp3,510,198811
1390,I Got Your Number,The Alchemystics,"Live at Wormtown Music Festival, Camp Kee-Wanee on 2008-09-13",http://www.archive.org/download/alchemystics2008-09-13.zoomh4flac16/alchemystics2008-09-13t08_vbr.mp3,TheAlchemystics_IGotYourNumber.mp3,288,162759
1392,track 1*,The Amorphous Band,Live at Muddy River Smokehouse on 2009-02-11,http://www.archive.org/download/ab2009-02-11.451ms.flac/ab2009-02-11.451.m-s.d1t01_vbr.mp3,TheAmorphousBand_track1*.mp3,325,201649
1394,Soaked,The Argument,Live at Sin-e on 2005-02-05,http://www.archive.org/download/argument2005-02-05.flac16/argument2005-02-05d1t04_vbr.mp3,TheArgument_Soaked.mp3,264,193852
1396,Stagefright,The Band Cover Band Band,"Live at WestCo Cafe, Wesleyan University on 2006-03-02",http://www.archive.org/download/tbcbb2006-03-02/tbcbb060302d1t05_vbr.mp3,TheBandCoverBandBand_Stagefright.mp3,298,208858
1398,Drumz >,The Big Scare,Live at ,http://www.archive.org/download/TBS2010-04-24.aud.sony957.shn/Tbs4.24.2010Colosseuma-13.mp3,TheBigScare_Drumz>.mp3,199,177645
1400,Bicycle,The Bloody 9s,Live at ,http://www.archive.org/download/bloody9s/01-03._Track_3_vbr.mp3,TheBloody9s_Bicycle.mp3,334,193169
1402,Machine,The Brew,Live at ,http://www.archive.org/download/Brew2008-10-17.AKG480.16Bit/Brew2008-10-17.akg480.d2t03_vbr.mp3,TheBrew_Machine.mp3,677,206478
1404,I Wonder Why Are You So Mean To Me,The Cruize Brothers,Live at Red Goose Deli on 2009-06-15,http://www.archive.org/download/cb2009-06-15/cb2009-06-15d1t10_I_Wonder_Why_Are_You_So_Mean_To_Me_vbr.mp3,TheCruizeBrothers_IWonderWhyAreYouSoMeanToMe.mp3,251,209416
1406,dirtbombs20050715d01t05flac,The Dirtbombs,Live at ,http://www.archive.org/download/dirtbombs2005-07-15.flac16/dirtbombs2005-07-15d01t05_vbr.mp3,TheDirtbombs_dirtbombs20050715d01t05flac.mp3,170,184836
1408,Bigger Than JC,The Emotron,Live at Motorhead's on 2008-05-04,http://www.archive.org/download/emotron2008-05-04.flac16/emotron2008-05-04t08_vbr.mp3,TheEmotron_BiggerThanJC.mp3,161,182056
1410,gloom merchant > letters fall,The Genius Project,Live at Basin Street Grind on 2005-10-29,http://www.archive.org/download/tgp2005-10-29bsg/tgp2005-10-29d1t08_vbr.mp3,TheGeniusProject_gloommerchant>lettersfall.mp3,408,127745
1412,Silver City >,The Great Big No!, Live at ,http://www.archive.org/download/gbn2009-01-09.SBD/gbn2009-01-09set2tr3_vbr.mp3,TheGreatBigNo!_SilverCity>.mp3,248,227423
1414,A Prior Engagement,The Hue,Live at ,http://www.archive.org/download/hue2007-09-27.peluso.cemc6.ck21.flac16/hue2007-09-27d2t05_vbr.mp3,TheHue_APriorEngagement.mp3,240,222961
1416,1820,The Isosceles Triangle,Live at Tsuki on 2008-07-05,http://www.archive.org/download/tit2008-07-05.flac16/tit2008-07-05d1t05_vbr.mp3,TheIsoscelesTriangle_1820.mp3,448,120304
1418,Krepatka,The Kreptatka Bar Band,Live at ,http://www.archive.org/download/thekreptatkabarband2010-04-16/thekreptatkabarband2010-04-16d1t01.mp3,TheKreptatkaBarBand_Krepatka.mp3,227,207056
1420,Aint To Proud To Beg,The Lost,James Band Live at ,http://www.archive.org/download/ljb2008-02-29.sbd.flac16/ljb2008-02-29d3t5_vbr.mp3,TheLost_AintToProudToBeg.mp3,224,148020
1422,banjo picking girl,The Milkcrate Rustlers,Live at Rhino's on 2004-06-18,http://www.archive.org/download/milkcrate2004-06-18.flac16/milkcrate2004-06-18t08_vbr.mp3,TheMilkcrateRustlers_banjopickinggirl.mp3,218,128467
1424,Worse for the Wear,The New Amsterdams,Live at Stubb's BBQ on 2003-08-23,http://www.archive.org/download/newams2003-08-23.flac16/newams2003-08-23t10_vbr.mp3,TheNewAmsterdams_WorsefortheWear.mp3,249,200177
1426,op20030725d1t8shn,The Ort Phenomenon,Live at Jeff's Pool on 2003-07-25,http://www.archive.org/download/op2003-07-25.shnf/op2003-07-25d1t8_vbr.mp3,TheOrtPhenomenon_op20030725d1t8shn.mp3,113,144417
1428,Joytime Radio,The Pimps of Joytime,Live at Smilefest Reunion 2010 - Second Main Stage on 2010-05-22,http://www.archive.org/download/pimps2010-05-22.flac16/pimps2010-05-22t03.mp3,ThePimpsofJoytime_JoytimeRadio.mp3,399,201541
1430,Mr Bubbikins >,The Prophecy of Bob,Live at Downtown Grill and Brewery on 2008-11-18,http://www.archive.org/download/tpob2008-11-18.flac24/tpob2008-11-18d2_t04_vbr.mp3,TheProphecyofBob_MrBubbikins>.mp3,228,127641
1432,McMichens Breakdown,The Red Hots,Live at Hoppin' John's Old Time And Bluegrass Fiddler's Convention on 2009-09-20,http://www.archive.org/download/redhot2009-09-20.matrix.flac16/redhot2009-09-20d1t02_vbr.mp3,TheRedHots_McMichensBreakdown.mp3,363,191566
